scenario_id,regime,transfer_regime,replicates,model,mean_uno_c,mean_delta_c_vs_B0,negative_transfer_rate,catastrophic_negative_transfer_rate,frozen_role,eligible_for_primary_selection
STRESS_0086,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5349335915,0.01496095131,0.14,0.02,frozen non-selectable comparator,False
STRESS_0086,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5199726406,0,0,0,frozen target-only reference,False
STRESS_0086,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.528775304,0.008802663087,0.01,0,frozen non-selectable comparator,False
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5171412501,-0.0004356007788,0,0,frozen non-selectable comparator,False
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4971763781,-0.02040046858,0.49,0.23,frozen non-selectable comparator,False
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5155594525,-0.002017398885,0.33,0.04,frozen selectable architecture,True
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.539867371,0.02229052189,0.07,0,frozen selectable architecture,True
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5292834678,0.01170662166,0.11,0,frozen non-selectable comparator,False
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5175768486,0,0,0,frozen target-only reference,False
STRESS_0087,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5242314097,0.006654561038,0,0,frozen non-selectable comparator,False
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5195874658,-0.0007766156154,0,0,frozen non-selectable comparator,False
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4966418606,-0.02372221878,0.58,0.27,frozen non-selectable comparator,False
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5111160639,-0.009248015939,0.42,0.07,frozen selectable architecture,True
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5255444708,0.00518039088,0.24,0.09,frozen selectable architecture,True
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5269905382,0.006626458134,0.2,0.02,frozen non-selectable comparator,False
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5203640789,0,0,0,frozen target-only reference,False
STRESS_0088,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5258036566,0.005439577865,0,0,frozen non-selectable comparator,False
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5204124093,-0.0007413559865,0,0,frozen non-selectable comparator,False
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.5026838368,-0.01846992738,0.46,0.23,frozen non-selectable comparator,False
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5167983398,-0.004355427931,0.3,0.08,frozen selectable architecture,True
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5158961612,-0.005257603991,0.27,0.08,frozen selectable architecture,True
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5330033857,0.01184962002,0.12,0.03,frozen non-selectable comparator,False
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5211537653,0,0,0,frozen target-only reference,False
STRESS_0089,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5279311872,0.006777422224,0,0,frozen non-selectable comparator,False
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,A0,0.5788528705,-0.0005871563216,0,0,frozen non-selectable comparator,False
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,A1,0.6556363189,0.07619629067,0.02,0.01,frozen non-selectable comparator,False
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,A2,0.6108176637,0.03137763739,0.12,0.03,frozen selectable architecture,True
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,A3,0.4916864586,-0.08775356621,0.99,0.88,frozen selectable architecture,True
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,A4,0.4528614658,-0.1265785604,1,0.98,frozen non-selectable comparator,False
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,B0,0.5794400257,0,0,0,frozen target-only reference,False
STRESS_0090,R5,R5_MISLEADING_SOURCE,100,B4,0.5290184325,-0.0504215936,1,0.45,frozen non-selectable comparator,False
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,A0,0.5837767702,-0.001047785526,0,0,frozen non-selectable comparator,False
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,A1,0.6551838559,0.07035929736,0.02,0.02,frozen non-selectable comparator,False
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,A2,0.6132854253,0.0284608697,0.18,0.08,frozen selectable architecture,True
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,A3,0.5034954819,-0.08132907338,0.99,0.89,frozen selectable architecture,True
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,A4,0.464773936,-0.1200506185,1,0.99,frozen non-selectable comparator,False
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,B0,0.5848245531,0,0,0,frozen target-only reference,False
STRESS_0091,R5,R5_MISLEADING_SOURCE,100,B4,0.5423288777,-0.04249567941,1,0.22,frozen non-selectable comparator,False
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,A0,0.5858046207,-0.004538399587,0.05,0,frozen non-selectable comparator,False
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,A1,0.6675659657,0.07722294767,0.01,0,frozen non-selectable comparator,False
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,A2,0.6292537993,0.03891077971,0.07,0.02,frozen selectable architecture,True
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,A3,0.5267942297,-0.06354878986,0.95,0.61,frozen selectable architecture,True
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,A4,0.4854312405,-0.1049117824,0.99,0.9,frozen non-selectable comparator,False
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,B0,0.5903430197,0,0,0,frozen target-only reference,False
STRESS_0092,R5,R5_MISLEADING_SOURCE,100,B4,0.5548907426,-0.03545228019,0.92,0.11,frozen non-selectable comparator,False
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,A0,0.5825346193,0.0004493843253,0,0,frozen non-selectable comparator,False
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,A1,0.6533804983,0.0712952632,0.01,0.01,frozen non-selectable comparator,False
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,A2,0.6108188367,0.0287335991,0.15,0.08,frozen selectable architecture,True
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,A3,0.4914809176,-0.09060431616,1,0.91,frozen selectable architecture,True
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,A4,0.4513150755,-0.1307701597,1,0.99,frozen non-selectable comparator,False
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,B0,0.5820852357,0,0,0,frozen target-only reference,False
STRESS_0093,R5,R5_MISLEADING_SOURCE,100,B4,0.532038233,-0.05004700063,0.99,0.51,frozen non-selectable comparator,False
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,A0,0.5779783598,-0.001626149785,0.01,0,frozen non-selectable comparator,False
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,A1,0.6570637339,0.07745922479,0.01,0,frozen non-selectable comparator,False
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,A2,0.6161652598,0.03656074932,0.1,0.06,frozen selectable architecture,True
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,A3,0.5009504369,-0.07865407239,0.96,0.83,frozen selectable architecture,True
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,A4,0.4574114981,-0.1221930141,0.99,0.98,frozen non-selectable comparator,False
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,B0,0.5796045101,0,0,0,frozen target-only reference,False
STRESS_0094,R5,R5_MISLEADING_SOURCE,100,B4,0.5363580945,-0.04324641857,0.98,0.27,frozen non-selectable comparator,False
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,A0,0.5779053172,-0.005063686386,0.01,0,frozen non-selectable comparator,False
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,A1,0.6707281792,0.08775917479,0.01,0.01,frozen non-selectable comparator,False
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,A2,0.6246554089,0.04168640646,0.14,0.06,frozen selectable architecture,True
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,A3,0.5196393368,-0.0633296677,0.92,0.71,frozen selectable architecture,True
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,A4,0.4715117842,-0.11145722,1,0.98,frozen non-selectable comparator,False
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,B0,0.5829690057,0,0,0,frozen target-only reference,False
STRESS_0095,R5,R5_MISLEADING_SOURCE,100,B4,0.5467547455,-0.03621426081,0.93,0.15,frozen non-selectable comparator,False
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,A0,0.5770106605,-0.001695959796,0,0,frozen non-selectable comparator,False
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,A1,0.6466132849,0.06790666077,0.02,0,frozen non-selectable comparator,False
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,A2,0.5947087681,0.01600214677,0.19,0.1,frozen selectable architecture,True
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,A3,0.4979551217,-0.08075149654,0.98,0.83,frozen selectable architecture,True
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,A4,0.4526766449,-0.1260299752,1,0.96,frozen non-selectable comparator,False
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,B0,0.5787066174,0,0,0,frozen target-only reference,False
STRESS_0096,R5,R5_MISLEADING_SOURCE,100,B4,0.529948034,-0.04875858534,0.99,0.49,frozen non-selectable comparator,False
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,A0,0.5849591705,-0.001567927796,0,0,frozen non-selectable comparator,False
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,A1,0.6540184975,0.06749139455,0.01,0,frozen non-selectable comparator,False
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,A2,0.6159919706,0.02946487133,0.15,0.1,frozen selectable architecture,True
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,A3,0.5121212435,-0.07440585528,0.97,0.76,frozen selectable architecture,True
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,A4,0.4695758238,-0.1169512781,1,0.96,frozen non-selectable comparator,False
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,B0,0.5865271002,0,0,0,frozen target-only reference,False
STRESS_0097,R5,R5_MISLEADING_SOURCE,100,B4,0.5423143387,-0.04421276072,0.97,0.34,frozen non-selectable comparator,False
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,A0,0.5841416743,-0.00344571041,0,0,frozen non-selectable comparator,False
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,A1,0.660089218,0.07250183484,0.04,0.01,frozen non-selectable comparator,False
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,A2,0.6181990114,0.03061162922,0.13,0.05,frozen selectable architecture,True
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,A3,0.5246744505,-0.06291293109,0.91,0.61,frozen selectable architecture,True
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,A4,0.4808798468,-0.1067075358,0.97,0.94,frozen non-selectable comparator,False
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,B0,0.5875873855,0,0,0,frozen target-only reference,False
STRESS_0098,R5,R5_MISLEADING_SOURCE,100,B4,0.5537821913,-0.03380519199,0.87,0.11,frozen non-selectable comparator,False
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,A0,0.5830885398,-0.001756327935,0,0,frozen non-selectable comparator,False
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,A1,0.6564478588,0.07160299073,0.03,0.02,frozen non-selectable comparator,False
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,A2,0.6208605421,0.03601567888,0.12,0.05,frozen selectable architecture,True
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,A3,0.505489403,-0.07935546401,0.98,0.85,frozen selectable architecture,True
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,A4,0.464101305,-0.1207435607,1,0.97,frozen non-selectable comparator,False
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,B0,0.5848448673,0,0,0,frozen target-only reference,False
STRESS_0099,R5,R5_MISLEADING_SOURCE,100,B4,0.5412813061,-0.04356355781,0.96,0.28,frozen non-selectable comparator,False
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,A0,0.5902967939,-0.001716234864,0.01,0,frozen non-selectable comparator,False
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,A1,0.6535649052,0.06155187578,0.03,0.02,frozen non-selectable comparator,False
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,A2,0.6193477401,0.02733470845,0.13,0.05,frozen selectable architecture,True
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,A3,0.4682848564,-0.1237281711,1,0.96,frozen selectable architecture,True
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,A4,0.4713911495,-0.1206218816,1,0.96,frozen non-selectable comparator,False
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,B0,0.5920130283,0,0,0,frozen target-only reference,False
STRESS_0100,R5,R5_MISLEADING_SOURCE,100,B4,0.5468511224,-0.04516190695,0.97,0.36,frozen non-selectable comparator,False
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,A0,0.5777027473,-0.001393592994,0.01,0,frozen non-selectable comparator,False
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,A1,0.6437629429,0.06466660367,0.05,0.04,frozen non-selectable comparator,False
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,A2,0.5991119686,0.02001562564,0.19,0.09,frozen selectable architecture,True
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,A3,0.445514991,-0.1335813497,1,1,frozen selectable architecture,True
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,A4,0.4647492272,-0.1143471136,1,0.95,frozen non-selectable comparator,False
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,B0,0.5790963405,0,0,0,frozen target-only reference,False
STRESS_0101,R5,R5_MISLEADING_SOURCE,100,B4,0.5361501867,-0.04294615695,0.95,0.31,frozen non-selectable comparator,False
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,A0,0.5762328145,-0.001561235794,0,0,frozen non-selectable comparator,False
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,A1,0.6445003068,0.06670625878,0.03,0,frozen non-selectable comparator,False
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,A2,0.6031898844,0.0253958389,0.19,0.07,frozen selectable architecture,True
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,A3,0.5070524839,-0.07074156062,0.95,0.75,frozen selectable architecture,True
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,A4,0.4723691598,-0.1054248865,1,0.98,frozen non-selectable comparator,False
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,B0,0.577794047,0,0,0,frozen target-only reference,False
STRESS_0102,R5,R5_MISLEADING_SOURCE,100,B4,0.5387534723,-0.03904057365,0.96,0.18,frozen non-selectable comparator,False
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,A0,0.5823938078,-0.000819972397,0,0,frozen non-selectable comparator,False
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,A1,0.6376926291,0.0544788486,0.07,0.02,frozen non-selectable comparator,False
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,A2,0.599075214,0.01586143441,0.24,0.12,frozen selectable architecture,True
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,A3,0.4742630833,-0.1089506955,1,0.94,frozen selectable architecture,True
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,A4,0.473408742,-0.1098050376,1,0.97,frozen non-selectable comparator,False
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,B0,0.5832137811,0,0,0,frozen target-only reference,False
STRESS_0103,R5,R5_MISLEADING_SOURCE,100,B4,0.5457157737,-0.03749800516,0.94,0.15,frozen non-selectable comparator,False
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,A0,0.5856332207,-0.001461579761,0,0,frozen non-selectable comparator,False
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,A1,0.6427166018,0.05562180134,0.1,0.04,frozen non-selectable comparator,False
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,A2,0.6076911542,0.02059635227,0.19,0.07,frozen selectable architecture,True
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,A3,0.4464401379,-0.1406546616,1,0.98,frozen selectable architecture,True
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,A4,0.4687646139,-0.1183301875,1,0.96,frozen non-selectable comparator,False
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,B0,0.5870948014,0,0,0,frozen target-only reference,False
STRESS_0104,R5,R5_MISLEADING_SOURCE,100,B4,0.544849076,-0.04224572358,0.96,0.26,frozen non-selectable comparator,False
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,A0,0.58145643,-0.002648746235,0,0,frozen non-selectable comparator,False
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,A1,0.6245895982,0.04048441825,0.11,0.07,frozen non-selectable comparator,False
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,A2,0.5935292596,0.00942408166,0.26,0.14,frozen selectable architecture,True
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,A3,0.52166379,-0.06244138571,0.92,0.63,frozen selectable architecture,True
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,A4,0.4860320127,-0.09807316292,0.99,0.88,frozen non-selectable comparator,False
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,B0,0.5841051763,0,0,0,frozen target-only reference,False
STRESS_0105,R5,R5_MISLEADING_SOURCE,100,B4,0.5507540935,-0.03335108337,0.85,0.12,frozen non-selectable comparator,False
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,A0,0.589176167,-0.002327789441,0,0,frozen non-selectable comparator,False
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,A1,0.6246061841,0.03310223008,0.14,0.07,frozen non-selectable comparator,False
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,A2,0.5934259999,0.001922043061,0.35,0.16,frozen selectable architecture,True
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,A3,0.4901123068,-0.101391651,0.99,0.89,frozen selectable architecture,True
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,A4,0.494863714,-0.09664024166,0.96,0.82,frozen non-selectable comparator,False
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,B0,0.5915039602,0,0,0,frozen target-only reference,False
STRESS_0106,R5,R5_MISLEADING_SOURCE,100,B4,0.5617480531,-0.0297559025,0.75,0.09,frozen non-selectable comparator,False
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,A0,0.5848673362,-0.003181936956,0,0,frozen non-selectable comparator,False
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,A1,0.6311721659,0.04312289566,0.07,0,frozen non-selectable comparator,False
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,A2,0.5923726863,0.004323415508,0.27,0.13,frozen selectable architecture,True
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,A3,0.4653750551,-0.1226742186,0.98,0.94,frozen selectable architecture,True
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,A4,0.4901789266,-0.09787034527,0.98,0.86,frozen non-selectable comparator,False
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,B0,0.5880492738,0,0,0,frozen target-only reference,False
STRESS_0107,R5,R5_MISLEADING_SOURCE,100,B4,0.5565393835,-0.03150988536,0.81,0.11,frozen non-selectable comparator,False
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5185021168,-0.001001206594,0,0,frozen non-selectable comparator,False
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4994605961,-0.02004272818,0.5,0.22,frozen non-selectable comparator,False
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5219340265,0.002430703724,0.22,0.06,frozen selectable architecture,True
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5387004846,0.01919716026,0.08,0.01,frozen selectable architecture,True
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5342782027,0.0147748786,0.08,0.01,frozen non-selectable comparator,False
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5195033228,0,0,0,frozen target-only reference,False
STRESS_0108,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5241073024,0.0046039784,0,0,frozen non-selectable comparator,False
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5223836595,0.0001141394693,0,0,frozen non-selectable comparator,False
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4975853777,-0.0246841394,0.58,0.32,frozen non-selectable comparator,False
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5293283165,0.007058796353,0.21,0.07,frozen selectable architecture,True
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5446612087,0.02239169067,0.08,0.02,frozen selectable architecture,True
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5362268868,0.0139573715,0.09,0,frozen non-selectable comparator,False
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5222695199,0,0,0,frozen target-only reference,False
STRESS_0109,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5262413359,0.003971820295,0,0,frozen non-selectable comparator,False
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5223156902,0.0001466995162,0.02,0,frozen non-selectable comparator,False
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4942494276,-0.02791956435,0.57,0.39,frozen non-selectable comparator,False
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5295647597,0.007395767412,0.22,0.05,frozen selectable architecture,True
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5454857302,0.0233167374,0.06,0,frozen selectable architecture,True
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5371591589,0.0149901637,0.06,0.01,frozen non-selectable comparator,False
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5221689898,0,0,0,frozen target-only reference,False
STRESS_0110,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5258061603,0.003637167742,0,0,frozen non-selectable comparator,False
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5191233614,-0.001031139583,0,0,frozen non-selectable comparator,False
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4906906772,-0.0294638216,0.59,0.38,frozen non-selectable comparator,False
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5246228215,0.004468319489,0.2,0.06,frozen selectable architecture,True
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.543862288,0.02370778919,0.03,0,frozen selectable architecture,True
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5377700838,0.01761558561,0.05,0,frozen non-selectable comparator,False
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5201544985,0,0,0,frozen target-only reference,False
STRESS_0111,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5266739687,0.006519468505,0,0,frozen non-selectable comparator,False
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5282429671,-0.0001043278346,0,0,frozen non-selectable comparator,False
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4959897253,-0.03235757335,0.59,0.35,frozen non-selectable comparator,False
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5283562368,8.938402461e-06,0.26,0.08,frozen selectable architecture,True
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5514646754,0.02311738007,0.06,0.03,frozen selectable architecture,True
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5429733196,0.0146260222,0.08,0.01,frozen non-selectable comparator,False
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5283473003,0,0,0,frozen target-only reference,False
STRESS_0112,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5339125764,0.005565278077,0,0,frozen non-selectable comparator,False
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5278692442,0.0004739424821,0.03,0,frozen non-selectable comparator,False
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.5004699475,-0.02692535509,0.54,0.31,frozen non-selectable comparator,False
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5301983657,0.002803062435,0.23,0.08,frozen selectable architecture,True
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5416403279,0.01424502839,0.11,0.01,frozen selectable architecture,True
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5341211063,0.006725808014,0.15,0.02,frozen non-selectable comparator,False
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5273953,0,0,0,frozen target-only reference,False
STRESS_0113,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5307770953,0.003381793713,0,0,frozen non-selectable comparator,False
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5232475421,-0.0005141560295,0,0,frozen non-selectable comparator,False
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.498789188,-0.02497251121,0.54,0.35,frozen non-selectable comparator,False
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5307281893,0.006966491359,0.21,0.04,frozen selectable architecture,True
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5501080629,0.026346367,0.02,0,frozen selectable architecture,True
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5430319855,0.01927028872,0.02,0,frozen non-selectable comparator,False
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5237616992,0,0,0,frozen target-only reference,False
STRESS_0114,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5298873508,0.006125653946,0,0,frozen non-selectable comparator,False
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5261992303,-0.0005897482874,0,0,frozen non-selectable comparator,False
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4961318716,-0.03065710817,0.56,0.34,frozen non-selectable comparator,False
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5281810272,0.001392047272,0.23,0.04,frozen selectable architecture,True
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5480544227,0.02126544248,0.06,0,frozen selectable architecture,True
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5414040035,0.01461502059,0.03,0,frozen non-selectable comparator,False
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.526788981,0,0,0,frozen target-only reference,False
STRESS_0115,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5315664941,0.004777513684,0,0,frozen non-selectable comparator,False
